id_interacao,data_inicio,categoria,status_final,prioridade,canal,tempo_primeira_resposta,data_fim,tempo_total,origem,qtd_transferencias,FCR,NPS,id_atendente,turno,volume_dia
4868,2020-09-28,Cancellation request,Pending Customer Response,Critical,Email,1405570.3833333333,2020-10-03 13:00:00,7980.0,Email,1,0,7,AT017,Tarde (14-22h),1469
4869,2021-12-09,Product inquiry,Open,Low,Phone,0.0,2021-12-12 01:00:00,4380.0,Phone,0,1,5,AT016,Tarde (14-22h),1005
4870,2021-10-25,Billing inquiry,Closed,Medium,Social media,841334.4333333333,2021-10-25 00:00:00,0.0,Social media,0,1,5,AT005,Manhã (06-14h),1471
4871,2021-02-17,Product inquiry,Closed,Critical,Phone,1201460.4666666666,2021-02-17 00:00:00,0.0,Phone,0,1,5,AT021,Manhã (06-14h),1378
4872,2021-05-09,Cancellation request,Pending Customer Response,High,Phone,1085548.5,2021-05-12 05:00:00,4620.0,Phone,0,1,5,AT009,Manhã (06-14h),1535
4873,2020-11-27,Technical issue,Pending Customer Response,Critical,Email,1319045.5333333334,2020-11-29 10:00:00,3480.0,Email,1,0,10,AT013,Tarde (14-22h),1279
4874,2020-07-04,Billing inquiry,Closed,Medium,Phone,1529938.55,2020-07-04 00:00:00,0.0,Phone,1,0,5,AT011,Noite (22-06h),879
4875,2021-12-23,Billing inquiry,Closed,High,Email,757409.5666666667,2021-12-23 00:00:00,0.0,Email,0,1,5,AT025,Manhã (06-14h),1733
4876,2020-11-21,Cancellation request,Open,Critical,Phone,0.0,2020-11-24 20:00:00,5520.0,Phone,0,1,3,AT008,Manhã (06-14h),1940
4877,2020-06-19,Product inquiry,Open,Critical,Email,0.0,2020-06-24 19:00:00,8340.0,Email,0,1,7,AT006,Tarde (14-22h),1643
4878,2020-09-05,Billing inquiry,Closed,Medium,Email,1439279.6,2020-09-05 00:00:00,0.0,Email,3,0,5,AT005,Manhã (06-14h),2386
4879,2020-09-18,Cancellation request,Pending Customer Response,High,Social media,1420986.6166666667,2020-09-23 12:00:00,7920.0,Social media,1,0,6,AT012,Tarde (14-22h),1798
4880,2020-04-01,Technical issue,Open,High,Phone,0.0,2020-04-07 08:00:00,9120.0,Phone,2,0,5,AT008,Manhã (06-14h),857
4881,2021-11-10,Product inquiry,Open,Medium,Email,0.0,2021-11-16 10:00:00,9240.0,Email,1,0,6,AT010,Tarde (14-22h),1253
4882,2021-11-21,Product inquiry,Pending Customer Response,Low,Email,802235.6833333333,2021-11-22 16:00:00,2400.0,Email,1,0,7,AT024,Tarde (14-22h),2265
4883,2020-10-08,Refund request,Closed,High,Chat,1391597.7166666666,2020-10-08 00:00:00,0.0,Chat,0,1,5,AT017,Tarde (14-22h),2113
4884,2021-09-21,Refund request,Closed,Medium,Email,889992.75,2021-09-21 00:00:00,0.0,Email,0,1,5,AT004,Tarde (14-22h),869
4885,2021-11-23,Technical issue,Closed,High,Social media,799560.7666666667,2021-11-23 00:00:00,0.0,Social media,2,0,5,AT016,Manhã (06-14h),1801
4886,2020-11-02,Technical issue,Pending Customer Response,Critical,Email,1355139.7666666666,2020-11-08 08:00:00,9120.0,Email,2,0,6,AT023,Tarde (14-22h),1562
4887,2021-03-15,Cancellation request,Open,Low,Chat,0.0,2021-03-16 14:00:00,2280.0,Chat,1,0,6,AT014,Tarde (14-22h),1998
4888,2020-10-23,Technical issue,Pending Customer Response,Critical,Social media,1370494.8333333333,2020-10-28 21:00:00,8460.0,Social media,1,0,5,AT012,Manhã (06-14h),839
4889,2020-10-24,Billing inquiry,Pending Customer Response,Low,Phone,1368981.85,2020-10-27 05:00:00,4620.0,Phone,0,1,8,AT003,Manhã (06-14h),1340
4890,2021-02-22,Cancellation request,Closed,Medium,Social media,1194553.8833333333,2021-02-22 00:00:00,0.0,Social media,1,0,5,AT003,Manhã (06-14h),2185
4891,2020-06-29,Technical issue,Closed,Medium,Email,1537272.9,2020-06-29 00:00:00,0.0,Email,1,0,5,AT001,Tarde (14-22h),1693
4892,2020-06-29,Refund request,Closed,Low,Chat,1536486.9166666667,2020-06-29 00:00:00,0.0,Chat,2,0,5,AT022,Tarde (14-22h),1510
4893,2021-10-22,Cancellation request,Pending Customer Response,Medium,Chat,846134.9333333333,2021-10-25 23:00:00,5700.0,Chat,2,0,1,AT017,Tarde (14-22h),986
4894,2021-12-29,Cancellation request,Pending Customer Response,High,Email,748093.9666666667,2022-01-03 15:00:00,8100.0,Email,2,0,8,AT020,Noite (22-06h),1225
4895,2021-04-12,Refund request,Closed,High,Email,1124229.0,2021-04-12 00:00:00,0.0,Email,0,1,5,AT015,Tarde (14-22h),1970
4896,2021-10-10,Cancellation request,Pending Customer Response,High,Social media,862911.0166666667,2021-10-12 23:00:00,4260.0,Social media,0,1,7,AT002,Manhã (06-14h),1865
4897,2020-06-11,Product inquiry,Pending Customer Response,Critical,Social media,1563073.05,2020-06-15 03:00:00,5940.0,Social media,0,1,8,AT025,Tarde (14-22h),2189
4898,2021-09-22,Product inquiry,Closed,Low,Social media,888585.0833333334,2021-09-22 00:00:00,0.0,Social media,2,0,5,AT006,Noite (22-06h),1457
4899,2021-07-10,Product inquiry,Open,Low,Social media,0.0,2021-07-11 18:00:00,2520.0,Social media,2,0,6,AT014,Noite (22-06h),1339
4900,2021-10-08,Billing inquiry,Pending Customer Response,Critical,Email,865963.1166666667,2021-10-09 07:00:00,1860.0,Email,0,1,10,AT018,Manhã (06-14h),1846
4901,2021-01-09,Cancellation request,Pending Customer Response,Critical,Email,1257296.15,2021-01-12 21:00:00,5580.0,Email,0,1,7,AT011,Manhã (06-14h),2085
4902,2021-05-01,Cancellation request,Closed,Medium,Social media,1096424.1666666667,2021-05-01 00:00:00,0.0,Social media,0,1,5,AT011,Tarde (14-22h),811
4903,2020-05-14,Refund request,Closed,Critical,Email,1603165.2,2020-05-14 00:00:00,0.0,Email,0,1,5,AT008,Tarde (14-22h),1415
4904,2021-12-19,Refund request,Open,Medium,Phone,0.0,2021-12-24 11:00:00,7860.0,Phone,1,0,8,AT005,Manhã (06-14h),1242
4905,2021-11-15,Refund request,Pending Customer Response,Low,Email,811537.25,2021-11-16 05:00:00,1740.0,Email,0,1,1,AT002,Noite (22-06h),2195
4906,2021-11-06,Product inquiry,Open,Low,Social media,0.0,2021-11-09 06:00:00,4680.0,Social media,1,0,9,AT002,Manhã (06-14h),1514
4907,2020-06-30,Refund request,Pending Customer Response,Medium,Email,1536270.3,2020-07-05 11:00:00,7860.0,Email,2,0,9,AT018,Manhã (06-14h),908
4908,2020-03-09,Billing inquiry,Open,High,Phone,0.0,2020-03-11 20:00:00,4080.0,Phone,3,0,7,AT010,Noite (22-06h),1393
4909,2021-05-03,Refund request,Closed,Medium,Phone,1094272.3666666667,2021-05-03 00:00:00,0.0,Phone,0,1,5,AT021,Tarde (14-22h),1458
4910,2020-07-18,Refund request,Closed,High,Phone,1509839.3833333333,2020-07-18 00:00:00,0.0,Phone,0,1,5,AT018,Manhã (06-14h),2101
4911,2021-12-25,Billing inquiry,Open,Low,Email,0.0,2021-12-27 04:00:00,3120.0,Email,0,1,5,AT006,Noite (22-06h),2489
4912,2020-01-03,Billing inquiry,Open,Critical,Chat,0.0,2020-01-04 17:00:00,2460.0,Chat,0,1,8,AT009,Noite (22-06h),1477
4913,2021-11-21,Cancellation request,Open,High,Social media,0.0,2021-11-25 03:00:00,5940.0,Social media,0,1,6,AT007,Tarde (14-22h),2061
4914,2021-06-10,Product inquiry,Closed,Critical,Email,1039346.45,2021-06-10 00:00:00,0.0,Email,0,1,5,AT013,Noite (22-06h),2093
4915,2021-06-28,Refund request,Pending Customer Response,Low,Chat,1013199.4833333333,2021-07-02 13:00:00,6540.0,Chat,1,0,9,AT016,Tarde (14-22h),2166
4916,2021-10-03,Billing inquiry,Closed,Critical,Chat,873793.5,2021-10-03 00:00:00,0.0,Chat,0,1,5,AT025,Tarde (14-22h),946
4917,2021-09-01,Product inquiry,Pending Customer Response,High,Phone,919944.5166666667,2021-09-04 19:00:00,5460.0,Phone,0,1,7,AT011,Manhã (06-14h),1421
4918,2021-06-14,Cancellation request,Open,Critical,Chat,0.0,2021-06-18 04:00:00,6000.0,Chat,0,1,7,AT010,Manhã (06-14h),1375
4919,2020-01-05,Technical issue,Pending Customer Response,Low,Social media,1790942.5666666667,2020-01-08 02:00:00,4440.0,Social media,0,1,9,AT021,Tarde (14-22h),2404
4920,2021-12-16,Product inquiry,Closed,Low,Social media,766551.5666666667,2021-12-16 00:00:00,0.0,Social media,0,1,5,AT002,Manhã (06-14h),1648
4921,2021-06-06,Billing inquiry,Open,Critical,Social media,0.0,2021-06-09 17:00:00,5340.0,Social media,0,1,8,AT019,Tarde (14-22h),1451
4922,2021-05-14,Refund request,Pending Customer Response,Critical,Social media,1077206.6,2021-05-20 07:00:00,9060.0,Social media,0,1,10,AT002,Tarde (14-22h),2065
4923,2021-12-06,Technical issue,Open,Critical,Chat,0.0,2021-12-10 13:00:00,6540.0,Chat,1,0,9,AT008,Noite (22-06h),1584
4924,2020-11-18,Billing inquiry,Closed,Critical,Chat,1332635.6333333333,2020-11-18 00:00:00,0.0,Chat,0,1,5,AT011,Manhã (06-14h),897
4925,2021-06-23,Billing inquiry,Open,High,Email,0.0,2021-06-27 04:00:00,6000.0,Email,0,1,7,AT013,Tarde (14-22h),1101
4926,2021-11-08,Product inquiry,Pending Customer Response,High,Phone,821692.65,2021-11-10 02:00:00,3000.0,Phone,0,1,9,AT013,Manhã (06-14h),2382
4927,2020-04-03,Cancellation request,Open,Critical,Social media,0.0,2020-04-05 20:00:00,4080.0,Social media,2,0,2,AT001,Noite (22-06h),853
4928,2020-03-15,Cancellation request,Open,Critical,Chat,0.0,2020-03-20 22:00:00,8520.0,Chat,1,0,10,AT002,Tarde (14-22h),1266
4929,2021-08-17,Technical issue,Open,Low,Chat,0.0,2021-08-18 06:00:00,1800.0,Chat,0,1,3,AT001,Tarde (14-22h),1729
4930,2020-12-02,Refund request,Closed,Medium,Chat,1312695.7333333334,2020-12-02 00:00:00,0.0,Chat,0,1,5,AT022,Manhã (06-14h),1858
4931,2020-02-28,Product inquiry,Closed,Low,Social media,1712692.7666666666,2020-02-28 00:00:00,0.0,Social media,0,1,5,AT016,Tarde (14-22h),2247
4932,2021-09-21,Technical issue,Open,Medium,Social media,0.0,2021-09-24 09:00:00,4860.0,Social media,0,1,9,AT019,Tarde (14-22h),1290
4933,2021-03-29,Cancellation request,Pending Customer Response,Critical,Email,1143655.8,2021-04-02 14:00:00,6600.0,Email,0,1,6,AT015,Manhã (06-14h),1803
4934,2020-04-21,Technical issue,Closed,Critical,Chat,1636612.8333333333,2020-04-21 00:00:00,0.0,Chat,1,0,5,AT017,Manhã (06-14h),833
4935,2020-12-19,Technical issue,Open,Low,Social media,0.0,2020-12-22 21:00:00,5580.0,Social media,0,1,6,AT001,Tarde (14-22h),2345
4936,2021-04-16,Billing inquiry,Pending Customer Response,Low,Chat,1118381.9,2021-04-22 16:00:00,9600.0,Chat,1,0,8,AT020,Tarde (14-22h),1464
4937,2021-10-03,Technical issue,Open,Medium,Chat,0.0,2021-10-08 22:00:00,8520.0,Chat,1,0,6,AT020,Manhã (06-14h),1073
4938,2021-05-20,Billing inquiry,Pending Customer Response,Medium,Email,1068729.95,2021-05-21 09:00:00,1980.0,Email,0,1,5,AT013,Manhã (06-14h),1318
4939,2020-10-20,Technical issue,Closed,Critical,Social media,1374122.9666666666,2020-10-20 00:00:00,0.0,Social media,1,0,5,AT005,Tarde (14-22h),2429
4940,2020-05-22,Billing inquiry,Closed,Medium,Social media,1592507.0,2020-05-22 00:00:00,0.0,Social media,0,1,5,AT002,Manhã (06-14h),1410
4941,2021-10-22,Cancellation request,Pending Customer Response,Critical,Social media,846566.0333333333,2021-10-23 06:00:00,1800.0,Social media,1,0,10,AT018,Noite (22-06h),824
4942,2020-04-16,Product inquiry,Open,Critical,Chat,0.0,2020-04-18 23:00:00,4260.0,Chat,1,0,6,AT006,Tarde (14-22h),1314
4943,2020-07-30,Technical issue,Pending Customer Response,Low,Chat,1492475.0833333333,2020-08-01 08:00:00,3360.0,Chat,2,0,9,AT014,Manhã (06-14h),2477
4944,2021-09-01,Refund request,Pending Customer Response,Critical,Social media,920120.1166666667,2021-09-02 13:00:00,2220.0,Social media,1,0,7,AT003,Manhã (06-14h),1983
4945,2021-05-30,Billing inquiry,Pending Customer Response,Low,Email,1055473.1333333333,2021-06-04 19:00:00,8340.0,Email,0,1,9,AT007,Manhã (06-14h),1654
4946,2020-06-15,Refund request,Closed,Medium,Chat,1557294.15,2020-06-15 00:00:00,0.0,Chat,0,1,5,AT009,Tarde (14-22h),1586
4947,2020-08-10,Billing inquiry,Open,High,Email,0.0,2020-08-15 01:00:00,7260.0,Email,1,0,10,AT022,Manhã (06-14h),914
4948,2021-07-18,Billing inquiry,Closed,Critical,Email,984093.2166666667,2021-07-18 00:00:00,0.0,Email,0,1,5,AT003,Manhã (06-14h),2002
4949,2021-10-31,Technical issue,Open,Medium,Social media,0.0,2021-11-02 04:00:00,3120.0,Social media,1,0,7,AT024,Noite (22-06h),959
4950,2020-11-29,Cancellation request,Pending Customer Response,High,Social media,1316244.2666666666,2020-11-30 19:00:00,2580.0,Social media,0,1,7,AT021,Manhã (06-14h),1882
4951,2021-03-14,Billing inquiry,Pending Customer Response,High,Phone,1166214.2833333334,2021-03-20 02:00:00,8760.0,Phone,0,1,10,AT008,Tarde (14-22h),1808
4952,2020-03-30,Technical issue,Pending Customer Response,Critical,Phone,1668203.3,2020-04-05 19:00:00,9780.0,Phone,0,1,10,AT021,Tarde (14-22h),1034
4953,2020-04-03,Technical issue,Open,Medium,Social media,0.0,2020-04-06 14:00:00,5160.0,Social media,0,1,6,AT022,Noite (22-06h),2000
4954,2021-03-25,Product inquiry,Closed,Low,Social media,1149640.35,2021-03-25 00:00:00,0.0,Social media,0,1,5,AT021,Tarde (14-22h),808
4955,2021-02-24,Cancellation request,Closed,Low,Email,1191397.3666666667,2021-02-24 00:00:00,0.0,Email,0,1,5,AT009,Tarde (14-22h),2425
4956,2020-12-21,Billing inquiry,Closed,Medium,Email,1284487.4,2020-12-21 00:00:00,0.0,Email,0,1,5,AT007,Manhã (06-14h),1977
4957,2020-10-05,Refund request,Closed,Critical,Email,1396244.4333333333,2020-10-05 00:00:00,0.0,Email,2,0,5,AT024,Tarde (14-22h),1393
4958,2021-03-13,Cancellation request,Pending Customer Response,Medium,Chat,1167204.4666666666,2021-03-16 07:00:00,4740.0,Chat,1,0,10,AT024,Tarde (14-22h),2129
4959,2020-03-04,Billing inquiry,Open,High,Phone,0.0,2020-03-07 08:00:00,4800.0,Phone,1,0,5,AT008,Manhã (06-14h),1757
4960,2021-05-02,Billing inquiry,Pending Customer Response,High,Social media,1095778.5,2021-05-08 07:00:00,9060.0,Social media,0,1,5,AT023,Tarde (14-22h),1619
4961,2021-04-16,Technical issue,Pending Customer Response,Low,Phone,1118663.5166666666,2021-04-18 20:00:00,4080.0,Phone,1,0,7,AT012,Tarde (14-22h),1964
4962,2020-01-08,Cancellation request,Open,Medium,Email,0.0,2020-01-09 03:00:00,1620.0,Email,0,1,9,AT020,Manhã (06-14h),1515
4963,2020-06-02,Technical issue,Closed,Medium,Email,1575827.5666666667,2020-06-02 00:00:00,0.0,Email,0,1,5,AT023,Manhã (06-14h),2384
4964,2020-04-11,Refund request,Open,High,Phone,0.0,2020-04-17 14:00:00,9480.0,Phone,0,1,8,AT021,Tarde (14-22h),822
4965,2020-12-28,Billing inquiry,Pending Customer Response,Critical,Phone,1275771.5833333333,2021-01-01 21:00:00,7020.0,Phone,0,1,9,AT006,Tarde (14-22h),1412
4966,2020-08-29,Cancellation request,Pending Customer Response,Critical,Email,1449665.6166666667,2020-09-03 12:00:00,7920.0,Email,1,0,5,AT009,Noite (22-06h),828
4967,2020-07-14,Technical issue,Closed,Critical,Chat,1515705.65,2020-07-14 00:00:00,0.0,Chat,3,0,5,AT025,Tarde (14-22h),936
4968,2020-04-07,Cancellation request,Pending Customer Response,High,Chat,1656805.6666666667,2020-04-10 07:00:00,4740.0,Chat,0,1,6,AT016,Manhã (06-14h),1626
4969,2021-04-27,Product inquiry,Closed,Critical,Phone,1102123.7,2021-04-27 00:00:00,0.0,Phone,0,1,5,AT006,Tarde (14-22h),922
4970,2020-05-28,Cancellation request,Open,Low,Phone,0.0,2020-06-03 01:00:00,8700.0,Phone,0,1,8,AT013,Tarde (14-22h),2239
4971,2021-09-15,Product inquiry,Closed,Critical,Social media,899478.75,2021-09-15 00:00:00,0.0,Social media,0,1,5,AT021,Manhã (06-14h),2112
4972,2020-05-18,Refund request,Pending Customer Response,High,Email,1597217.7833333334,2020-05-19 02:00:00,1560.0,Email,0,1,9,AT021,Tarde (14-22h),1045
4973,2020-01-21,Product inquiry,Open,Critical,Chat,0.0,2020-01-22 09:00:00,1980.0,Chat,0,1,4,AT016,Tarde (14-22h),2394
4974,2021-10-31,Cancellation request,Pending Customer Response,High,Email,833514.8333333334,2021-11-01 12:00:00,2160.0,Email,2,0,3,AT014,Manhã (06-14h),1559
4975,2021-01-25,Cancellation request,Closed,Medium,Social media,1234824.85,2021-01-25 00:00:00,0.0,Social media,1,0,5,AT017,Tarde (14-22h),2362
4976,2021-12-30,Billing inquiry,Closed,High,Phone,746129.8666666667,2021-12-30 00:00:00,0.0,Phone,0,1,5,AT019,Manhã (06-14h),1818
4977,2020-05-29,Technical issue,Closed,Low,Phone,1581880.8666666667,2020-05-29 00:00:00,0.0,Phone,0,1,5,AT002,Manhã (06-14h),2105
4978,2020-08-31,Technical issue,Pending Customer Response,High,Email,1446309.8833333333,2020-09-04 23:00:00,7140.0,Email,0,1,7,AT021,Manhã (06-14h),1148
4979,2021-09-16,Technical issue,Open,Critical,Email,0.0,2021-09-21 15:00:00,8100.0,Email,0,1,2,AT004,Noite (22-06h),2471
4980,2020-04-15,Product inquiry,Open,High,Chat,0.0,2020-04-19 18:00:00,6840.0,Chat,1,0,5,AT015,Tarde (14-22h),2312
4981,2021-06-08,Product inquiry,Closed,Critical,Chat,1042123.9666666667,2021-06-08 00:00:00,0.0,Chat,1,0,5,AT007,Manhã (06-14h),2343
4982,2021-08-25,Technical issue,Closed,High,Social media,930053.9833333333,2021-08-25 00:00:00,0.0,Social media,1,0,5,AT003,Noite (22-06h),1348
4983,2021-02-24,Technical issue,Open,Critical,Phone,0.0,2021-02-27 02:00:00,4440.0,Phone,0,1,5,AT006,Tarde (14-22h),1486
4984,2020-01-02,Cancellation request,Open,Low,Phone,0.0,2020-01-07 12:00:00,7920.0,Phone,2,0,6,AT021,Manhã (06-14h),1439
4985,2021-01-31,Refund request,Pending Customer Response,Low,Chat,1226563.0666666667,2021-02-01 21:00:00,2700.0,Chat,0,1,10,AT010,Manhã (06-14h),851
4986,2021-06-16,Billing inquiry,Closed,Critical,Email,1030328.0666666667,2021-06-16 00:00:00,0.0,Email,1,0,5,AT005,Manhã (06-14h),1608
4987,2021-01-31,Billing inquiry,Open,Critical,Email,0.0,2021-02-03 05:00:00,4620.0,Email,0,1,5,AT007,Noite (22-06h),2212
4988,2021-05-14,Refund request,Pending Customer Response,Medium,Phone,1078035.1166666667,2021-05-20 02:00:00,8760.0,Phone,1,0,6,AT019,Manhã (06-14h),2090
4989,2020-08-25,Cancellation request,Open,Low,Phone,0.0,2020-08-27 12:00:00,3600.0,Phone,0,1,4,AT025,Manhã (06-14h),2318
4990,2021-11-30,Technical issue,Closed,Critical,Email,790445.1833333333,2021-11-30 00:00:00,0.0,Email,0,1,5,AT017,Manhã (06-14h),2149
4991,2021-11-05,Cancellation request,Closed,Medium,Chat,825560.2,2021-11-05 00:00:00,0.0,Chat,1,0,5,AT014,Manhã (06-14h),2158
4992,2020-01-03,Refund request,Pending Customer Response,High,Social media,1793082.2166666666,2020-01-08 10:00:00,7800.0,Social media,0,1,10,AT016,Manhã (06-14h),1922
4993,2021-10-02,Billing inquiry,Closed,Low,Social media,874997.2333333333,2021-10-02 00:00:00,0.0,Social media,0,1,5,AT002,Tarde (14-22h),1477
4994,2021-11-09,Billing inquiry,Closed,Low,Phone,820176.25,2021-11-09 00:00:00,0.0,Phone,0,1,5,AT024,Manhã (06-14h),1649
4995,2021-03-27,Cancellation request,Open,Critical,Social media,0.0,2021-04-02 08:00:00,9120.0,Social media,0,1,4,AT015,Tarde (14-22h),1831
4996,2021-03-17,Cancellation request,Open,High,Phone,0.0,2021-03-20 23:00:00,5700.0,Phone,0,1,7,AT011,Manhã (06-14h),2292
4997,2021-12-25,Billing inquiry,Closed,Medium,Chat,753309.3333333334,2021-12-25 00:00:00,0.0,Chat,0,1,5,AT023,Manhã (06-14h),2452
4998,2021-11-01,Billing inquiry,Open,Medium,Social media,0.0,2021-11-07 17:00:00,9660.0,Social media,0,1,4,AT015,Tarde (14-22h),2113
4999,2020-06-09,Refund request,Pending Customer Response,Critical,Email,1566320.3833333333,2020-06-14 22:00:00,8520.0,Email,1,0,3,AT025,Manhã (06-14h),1110
5000,2021-02-11,Cancellation request,Pending Customer Response,Low,Chat,1209971.4,2021-02-14 09:00:00,4860.0,Chat,0,1,9,AT002,Tarde (14-22h),2178
5001,2020-08-07,Refund request,Open,Critical,Email,0.0,2020-08-09 17:00:00,3900.0,Email,1,0,8,AT009,Manhã (06-14h),2103
5002,2020-08-14,Billing inquiry,Pending Customer Response,Critical,Phone,1470296.45,2020-08-19 02:00:00,7320.0,Phone,0,1,8,AT008,Noite (22-06h),1649
5003,2021-03-02,Product inquiry,Closed,Medium,Chat,1183352.4666666666,2021-03-02 00:00:00,0.0,Chat,0,1,5,AT023,Manhã (06-14h),832
5004,2020-04-18,Billing inquiry,Closed,Medium,Email,1640211.5,2020-04-18 00:00:00,0.0,Email,0,1,5,AT010,Noite (22-06h),1082
5005,2021-01-04,Refund request,Open,Medium,Phone,0.0,2021-01-09 18:00:00,8280.0,Phone,0,1,5,AT021,Noite (22-06h),2090
5006,2020-06-11,Technical issue,Open,Medium,Social media,0.0,2020-06-17 22:00:00,9960.0,Social media,0,1,5,AT009,Tarde (14-22h),2026
5007,2021-09-10,Billing inquiry,Open,High,Social media,0.0,2021-09-11 14:00:00,2280.0,Social media,0,1,10,AT002,Tarde (14-22h),1376
5008,2020-12-06,Refund request,Pending Customer Response,Medium,Chat,1307173.5833333333,2020-12-12 09:00:00,9180.0,Chat,0,1,7,AT001,Manhã (06-14h),1400
5009,2020-11-06,Cancellation request,Pending Customer Response,Critical,Phone,1349581.5833333333,2020-11-08 19:00:00,4020.0,Phone,0,1,8,AT022,Manhã (06-14h),1684
5010,2021-04-24,Product inquiry,Open,Medium,Chat,0.0,2021-04-28 04:00:00,6000.0,Chat,0,1,10,AT023,Tarde (14-22h),838
5011,2021-06-21,Cancellation request,Closed,Medium,Email,1023270.65,2021-06-21 00:00:00,0.0,Email,0,1,5,AT016,Tarde (14-22h),1690
5012,2021-06-22,Cancellation request,Closed,High,Chat,1020987.6833333333,2021-06-22 00:00:00,0.0,Chat,1,0,5,AT022,Tarde (14-22h),898
5013,2020-02-25,Billing inquiry,Open,Critical,Chat,0.0,2020-02-28 12:00:00,5040.0,Chat,0,1,8,AT022,Manhã (06-14h),1169
5014,2021-11-21,Product inquiry,Closed,Critical,Phone,803155.7166666667,2021-11-21 00:00:00,0.0,Phone,2,0,5,AT003,Tarde (14-22h),2085
5015,2020-08-13,Refund request,Closed,High,Email,1472452.75,2020-08-13 00:00:00,0.0,Email,2,0,5,AT020,Tarde (14-22h),1196
5016,2021-05-31,Product inquiry,Pending Customer Response,Low,Social media,1053306.7666666666,2021-06-04 12:00:00,6480.0,Social media,2,0,2,AT006,Tarde (14-22h),2259
5017,2021-08-28,Billing inquiry,Open,High,Email,0.0,2021-08-29 16:00:00,2400.0,Email,0,1,7,AT015,Noite (22-06h),2202
5018,2020-11-11,Technical issue,Open,Low,Social media,0.0,2020-11-16 12:00:00,7920.0,Social media,1,0,7,AT018,Noite (22-06h),2065
5019,2020-08-19,Cancellation request,Closed,Critical,Email,1463669.85,2020-08-19 00:00:00,0.0,Email,0,1,5,AT017,Tarde (14-22h),1224
5020,2020-05-27,Refund request,Open,High,Social media,0.0,2020-05-28 07:00:00,1860.0,Social media,0,1,2,AT013,Manhã (06-14h),1946
5021,2021-02-27,Cancellation request,Open,Low,Phone,0.0,2021-02-28 15:00:00,2340.0,Phone,1,0,3,AT020,Manhã (06-14h),2266
5022,2021-05-18,Cancellation request,Pending Customer Response,Critical,Phone,1072571.9333333333,2021-05-23 03:00:00,7380.0,Phone,0,1,6,AT015,Manhã (06-14h),1469
